Dataset_ID,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,ch,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,one_itemset.mean,one_itemset.sd,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,vdb,w_lambda,worst_node.mean,worst_node.sd
477,0.18233020196052052,0.14862866449787288,1.6954872988952994,0.60763434695012,0.22388059701492538,0.7452380952380953,0.1004211338913437,0.6404588499750974,0.39049961296896896,0.5333327091558441,0.24147744139007857,0.07142857142857142,8.294130186011444,0.1685687612049263,0.07665395310766604,1.4870993973764288,0.4585481435877077,0.3269358964025124,40682937.318854585,358357185.1560648,558201660.0460482,2135847062.9798644,0.6714285714285715,0.18707276848998206,4.2284438564614915,0.7321258001398161,0.1509895838924916,,,0.054880952380952384,0.1273981964295992,0.0,0.0,0.2,0.2465172874276129,2016.4436057030887,5385.982642684996,36514.711162858184,795.9750661387034,2148.309415978098,4.466666666666667,78669.73100395814,6155.9375,16176.981421014038,2.8308971745806724,0.4567289590365364,15.079346868549075,15.66600514749293,13.0,4.538461538461538,1.3913653136029502,0.07692307692307693,0.10914352872642354,81.46666666666667,42.20942496120452,0.2,0.15951108733329017,2.9131367810844178,0.6214285714285713,0.14480593176220297,2823.797025,7501.686663490215,45346.0,116030.49382985491,5723.597947761194,14737.814005232407,2238.125,5940.841846910251,134.6875,371.25960705863673,0.35168952169105666,0.18379879961256682,0.6166666666666666,0.19029422525203732,12.0,0.75,0.1791044776119403,2.0,1.0954451150103321,1.5,0.7559289460184544,15,1,1,5,0.5083333333333333,4,67,0.0,14,14,1.0307787545038654,3.8209775791520695,14.0,0.2777777777777778,0.15158463397350308,0.4976190476190476,0.21544366734004083,1.3127091787229455,0.7,0.023002185311411835,45211.3125,115691.66046909273,2.014591575558803,3,8840.134772246463,22628.682147624175,,-0.5562911628755612,3.2218972409723614,2.026500151238938,0.0725864759673215,0.14513633841644993,0.23880597014925373,0.014925373134328358,0.0625,2936.263719512195,7747.078057974176,3.76,1.6401219466856725,0.19060458261114605,0.153253375940726,0.20673076923076922,0.11306172086236338,558201660.0460482,1580432140.077587,0.0625,0.11768211336663076,4.047801930970406,0.15565527896063577,0.6261904761904762,0.11057125083725788
478,0.08370825032661133,0.13049707683869075,2.50887227160597,0.6201865356689937,0.09545454545454546,0.29999999999999993,0.023472626340651018,0.9337473537595684,0.028946073452709498,1.0,3.4426554548552385e-16,0.10526315789473684,18.073208777404037,0.1852095879931372,0.20629926328793066,3.6480487550775984,0.1432485885636814,0.12696930359773992,0.11858656804659294,0.47477737149386334,1.240188556393915,5.149376298310614,0.21363636363636362,0.021956631433620356,5.948531531563708,0.3784358363558535,0.35521515759414907,,,0.0,0.0,0.0,0.0,0.06666666666666667,0.04210610461264872,1.6969094345355893,5.364845837757222,7.074087122183673,1.6033400673849791,5.280601953674561,10.476190476190476,8.47388579779972,0.723235294117647,1.312934997094435,5.5436522332476486,0.640595074341893,10.722023041813124,19.575455346233568,15.0,7.933333333333334,4.366539438350084,0.06666666666666667,0.04210610461264872,3735.548362748363,6174.751811564137,0.06666666666666667,0.0,inf,0.39999999999999997,0.09772433634301271,0.5053921764705882,0.9321078244365222,4.260882352941176,7.3263548204708675,1.8874652406417107,5.414830923723677,1.765735294117647,5.331150755920615,0.7005882352941176,3.1003264160275132,0.6132687934359197,0.7128794651624514,0.990909090909091,0.019165319152535616,14.0,0.4117647058823529,0.06363636363636363,1.0,0.0,1.0,0.0,21,0,2,15,0.0213903743315508,14,220,3.0,19,31,2.528634709127256,3.090983103101791,9.5,0.16153846153846155,0.0827856701438283,0.4818181818181818,0.10095958332701624,13.999999999999995,0.18636363636363637,0.03979977435322333,3.5602941176470586,4.5726336720485525,inf,9,0.6737556294612792,0.9000374550715823,,-0.12571680335374344,2.4861520835628865,2.2405392312313555,0.054084373541664996,0.21713339207260093,0.15454545454545454,0.04090909090909091,0.2647058823529412,1.7984024064171125,5.385962898925207,7.241379310344827,4.264933196711737,0.05713278463162515,0.10431895003122663,0.1333251953125,0.18402388486603347,1.240188556393915,4.288069797064969,0.02941176470588235,0.0443780725442704,3.1645678846869627,0.0,0.23181818181818178,0.025802100554433938
479,0.17908881292341197,0.22027324043332872,1.83888850064084,0.6510210407198377,0.09782608695652174,0.85,0.11297814105681217,0.7347813522127804,0.5124780316344464,0.7226625720146274,,0.5,32.688932005884354,0.06468581183555266,0.05247662509518801,0.7347813522127804,0.16143718278311942,0.24922225034610698,82.17356821808477,571.2042668589788,873.7877415500419,3352.7363086064165,0.7611111111111111,0.10010282779066354,6.36540346568399,0.9266984604235563,0.09900098262087431,0.12185267824755927,,0.7065217391304348,,0.18478260869565216,,0.5,0.4150409367834083,15.624447434983566,43.60957421265593,154.56155795679476,13.073286854086845,36.43217665321642,10.222222222222221,182.69159359800847,21.05542088235294,49.07181962891394,2.458236266251608,0.6651183338759863,1.6806322951641228,3.1478568772133246,13.0,4.461538461538462,1.7134460703206962,0.07692307692307693,0.16540925754241464,93.23809523809526,77.07310191337022,0.5,0.054392829322042084,1.0931063652390947,0.8699999999999999,0.12058954405101102,11.538983835194117,31.524202810102423,43.50294117647059,107.14149883242638,20.53691052429667,51.12509083074615,22.425252088235293,59.72219598798423,5.437058823529411,15.192966203438468,0.11543358660201204,0.07207700976667449,0.5855555555555555,0.12894528353299575,12.0,0.7058823529411765,0.13043478260869565,1.7142857142857142,0.7559289460184545,1.7142857142857142,0.9511897312113419,9,2,3,2,0.11029411764705882,1,92,1.0,6,10,0.5093116226143128,14.930272590254832,2.0,0.25,0.12333142349622056,0.7611111111111111,0.1202706139342927,0.5222411929907965,0.7933333333333333,0.034822694143831566,38.06588235294117,92.6537251719287,1.0931063652390947,0,12.024733937919642,27.834656634792605,2.6954406214885127,0.23526209684166774,1.2626126759381484,1.3803569744104038,0.13238086283801523,0.20790267997947987,0.18478260869565216,0.021739130434782608,0.11764705882352941,19.634870614495803,49.27459905948912,3.68,1.930457631409368,0.15785185408656618,0.1360287107107402,0.24158653846153846,0.1510010790404964,873.7877415500425,2370.6896207433824,0.058823529411764705,0.10381376475979338,1.1671933754938464,0.4777588070092035,0.7933333333333333,0.034822694143831566
480,0.1496019171584565,0.10720375261108014,1.8543160026951944,0.5457145933063113,0.3,0.85,0.05270462766947298,0.7218484281944189,0.3848835267596227,0.9999999999999996,7.691850745534255e-16,0.8,25.603418433637156,0.21555559924055656,0.12353041880657666,1.4436968563888377,0.14196717182576282,0.13378473488217515,0.22268044815885166,1.3216625304372887,3.283866917765222,14.452548246502124,0.8166666666666667,0.05270462766947301,3.05851913645593,0.7863227360133904,0.2252928782374069,,,0.0,0.0,0.0,0.0,0.24999999999999997,0.2649248670570303,1.9869433827561045,4.971292306434669,16.780376185614784,1.8901768002512667,4.786705162394081,3.3333333333333335,21.85450564745529,0.9007936507936508,1.9749130659407652,2.825988068007614,0.4715313026162558,12.338489574432415,18.417509867098737,4.0,2.25,0.9574271077563381,0.25,0.26492486705703033,9.333333333333332,1.5396007178390017,0.25,0.0,inf,0.9166666666666666,0.11785113019775792,0.4706666666666666,1.1781441637784238,4.5396825396825395,8.44302612930779,2.215873015873016,5.142269338314812,1.9682539682539681,4.951273065254821,1.0793650793650793,2.830146395971744,0.4720247910764183,0.24187277385459577,0.8,0.1531560972454469,3.0,0.047619047619047616,0.05,1.0,0.0,1.0,0.0,18,0,8,4,0.026625704045058884,3,60,0.0,10,53,1.000694405589179,2.9284292642057235,1.25,0.20000000000000004,0.1580941422151579,0.9666666666666666,0.10540925533894599,2.9999999999999973,0.6333333333333333,0.07027283689263064,3.4603174603174605,6.007590351636614,inf,3,0.9210967823968129,1.573127155920591,,0.3394729466648243,2.917976404915975,2.3493315377398103,0.08911199642295826,0.05101744352055096,1.05,0.11666666666666667,0.1111111111111111,2.0423280423280423,5.014048010121274,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.08275120230510061,0.4375,0.07216878364870322,3.283866917765224,9.785737482743631,0.015873015873015872,0.0846694163343987,0.9713129725673281,0.0,0.6666666666666667,0.11111111111111113
481,0.07031017684694545,0.04265732623759157,1.9416708532658542,0.1508561663382823,0.08888888888888889,0.8444444444444444,0.15887118955205345,0.9290083681703216,0.1764970733903647,0.7798072727995351,,0.14285714285714285,0.06709907265906212,0.07865620259118881,0.05893436752603685,0.9290083681703216,0.1699568346385615,0.1694249655732447,16152.246813422325,80766.66859051063,69357708.42501663,250045488.65826064,0.7777777777777778,0.16563466499998442,5.147394255609355,0.8925368444173424,0.13502389421252198,0.0,,0.6111111111111112,,0.022222222222222223,,0.5,0.21998877636914813,4439.654701647954,15679.204288705127,1734.5222005055098,3575.0273345048563,12572.996297664258,11.25,34333.40399713394,2925.673076923077,10388.798210905969,2.690197928953492,0.15524751496695688,19.11218178635028,29.84674525199623,12.0,4.583333333333333,1.8809249819912512,0.08333333333333333,0.11648615183369897,93.37142857142858,71.89107406773282,0.5,0.11785113019775793,1.551667325552315,0.8777777777777779,0.11049210289019482,2307.5870676923078,8216.250659958705,9521.63076923077,33222.42032695151,5143.174358974361,18110.648048651812,4721.623076923077,16634.84487125363,829.8538461538462,2784.767745137639,0.1804812924826844,0.13182612565577348,0.8555555555555555,0.11770554505237558,11.0,0.8461538461538461,0.12222222222222222,1.5714285714285714,0.5345224838248488,2.2,1.0954451150103321,8,0,1,2,0.0641025641025641,1,90,0.0,7,10,0.643939531113854,9.758294261728762,7.0,0.23529411764705882,0.09898363365930882,0.8666666666666666,0.0876456264162906,0.6080993827110486,0.8444444444444444,0.15887118955205345,8691.776923076923,30442.357702389876,1.551667325552315,0,2350.857595693069,8315.67446085631,,0.0032221843490246064,2.7417154648127484,3.531945327752047,0.02918306438302678,0.05301169637864419,0.14444444444444443,0.011111111111111112,0.07692307692307693,5139.639316239317,18122.74948339884,3.8260869565217392,2.037203384166269,0.15268025227841103,0.1564766806845397,0.23567708333333334,0.17490971866298669,69357708.42501661,250045314.47641566,0.07692307692307693,0.1599549101692268,27.769830283943215,0.3919006172889514,0.6777777777777778,0.06307180135528298
488,0.22826488296640776,0.17142394635561076,2.520458091004876,0.7489602196018195,0.09333333333333334,0.6333333333333334,0.12668615834434865,0.8748727903789058,0.1953175631885935,0.8228931478849875,0.11121932278224252,0.07692307692307693,52.16228247131743,0.11324096479881789,0.05688089747568247,1.3866405656518463,0.0624040196985807,0.1351683408060201,336.01869777999184,2030.684655370934,3413.4050081522764,19351.524780679112,0.6466666666666666,0.0996289412064884,3.4822856472587262,0.9073725127200178,0.15472143529115226,,,0.4174435383737709,0.3622252562577847,0.0,0.0,0.3333333333333333,0.21197484127446195,17.590568302746302,83.99403066108657,807.771916599006,16.488092461834803,81.39125190587586,10.714285714285714,664.5049265915246,24.546610169491526,54.70736165586321,3.5089002587902476,0.6907521863039744,58.97544639442056,53.66948785037136,31.0,5.774193548387097,1.7264545060007583,0.03225806451612903,0.07151475940269483,462.5015873015873,463.355315357911,0.3333333333333333,0.1221270612000059,5.582683656044301,0.7,0.0955813918560292,15.052159322033896,33.27524959257732,160.72881355932202,357.1281925017998,70.08180790960454,161.59393814182724,66.5,161.82499061086608,10.084745762711865,52.62629739103276,0.39819839786647515,0.15493898570113443,0.4133333333333334,0.12090196007764838,30.0,0.5084745762711864,0.2,3.3333333333333335,1.8708286933869709,1.7647058823529411,1.0914103126634984,14,0,1,3,0.02630040911747516,2,150,0.0,13,59,0.9611459985316251,5.329654022992936,13.0,0.1261261261261261,0.08922170834787485,0.6866666666666666,0.10909277963229848,1.3666760034322682,0.5599999999999999,0.03442651863295481,150.64406779661016,343.4061013411674,4.340999192076218,0,23.947948349226333,53.74815889435252,,0.14858959264315763,6.403161148768212,4.347029721881549,0.004623006889561128,0.005203484124147533,0.3933333333333333,0.02,0.05084745762711865,67.55348399246705,161.85580653563227,4.885245901639344,2.0583031899741893,0.11854910507497175,0.11548626859628794,0.13949092741935484,0.1011255803648971,3413.4050081522764,11165.346920314056,0.01694915254237288,0.049393766251076464,1.421429581803108,0.08352240780385152,0.5866666666666667,0.04216370213557838
554,0.02045113809250939,0.04000829727876437,0.8080012278366913,0.9386780004739013,0.784,0.203,0.011595018087284055,0.9956313647110845,0.002629211419726385,0.9168728947531617,0.048694749301886595,0.0,32.01941827375938,0.18590530463129498,0.17248735826863545,3.307415802584798,,,263.004268831734,725.612950670827,4333.264122155319,22176.469079060338,0.15699999999999997,0.04967673276069772,29.629102816516887,,,,,2.85584790272842,0.7212361810324606,0.0,0.0,0.1,0.01526797665413172,0.0,0.0,1461.1463178963054,0.0,0.0,1.2755102040816326,2628.822649947307,61.25701530612245,98.67398677422831,4.0037897623578385,0.83600513665862,,,177.0,8.209039548022599,1.6398197252690958,0.005649717514124294,0.014387945255308291,12195.228060828058,25876.89835007105,0.1,0.024124580459359512,65.51820374598705,0.6260000000000001,0.04060651288757618,16.67263125,43.73065757521075,185.6862244897959,107.51770658906264,33.04112755102041,42.56328587169599,12.463647959183673,33.91999478087603,0.0,0.0,0.11162726806365068,0.11864566910215218,0.643,0.03560586718193757,176.0,0.22448979591836735,0.176,12.571428571428571,13.397555952281202,1.2941176470588236,0.6454128401300931,784,44,0,10,0.008109182370266114,9,1000,164.0,784,412,2.2925259385010612,6.238385762302836,,0.3154929577464789,0.36293179465453235,0.8880000000000001,0.03119829055146027,7.584872575073971,0.176,0.01646545204697129,185.6862244897959,107.51770658906264,14.494830635655962,0,48.659720691366786,44.36221270429449,,0.0515854692219782,,,0.2713539534468179,0.39549137146401214,0.784,0.13,0.16581632653061223,21.65222576530612,38.77901586565022,7.235127478753541,2.110232389227288,0.09478370896767158,0.10070692086570918,0.038710082318149715,0.03147466289793559,4333.264122155318,4977.928523792547,0.0012755102040816326,0.00538753893974572,3.674986652117864,1.7342036179467305e-08,0.133,0.004830458915396484
679,0.054966170479596774,0.003487754981243062,1.575279365539379,0.013694021100361086,0.06666666666666667,0.5333333333333332,0.17213259316477406,0.8641411905327385,0.18129770992366412,0.41841317883226936,0.20516959185982367,0.0,3.924531071969218,0.1192341680202291,0.06590107980742403,1.728282381065477,0.014894415218721112,,0.033275862068972116,,150.23876580459773,212.44621239389002,0.4333333333333333,0.27442420078285484,9.341677761144997,0.8033044007790724,0.1626424512576349,0.19172687130410515,0.13389975510521443,1.1281123317736592,0.44931848152740145,0.3558927512016757,0.22680438963635627,0.25,0.18155705153742435,85.83742472971878,68.8617932267355,3.5352589092675575,85.3351629895756,68.15179374759533,15.0,18.947564379417074,11.21875,15.600543359928205,3.1185540397179894,0.07703220500723747,-0.41720458960133877,0.28381257790344006,16.0,5.5625,2.27943706500823,0.0625,0.05,236.6095238095238,191.9776132073454,0.25,0.10206207261596575,0.545991969201359,0.5666666666666667,0.22498285257018433,6.375180000000001,8.806194715812271,108.7,100.83342699720168,86.35583333333334,69.59462791568198,83.575,65.65486463317094,71.45,48.86107857999043,0.18500770688686696,0.09072622610759856,0.5333333333333332,0.23306863292670035,15.0,7.5,0.5,1.875,0.6408699444616557,7.5,0.7071067811865476,2,0,0,4,0.0,2,30,2.0,2,0,1.1979540596469644,7.514668886213856,,0.3333333333333333,0.0421637021355784,0.4333333333333333,0.27442420078285484,0.39223373786497584,0.5333333333333332,0.17213259316477406,37.25,51.97234841721124,0.46524647923310225,3,8.731348192696494,12.165716135311838,,-0.31022918252445353,0.22019538759437063,0.49073177369029386,0.03716972682489923,0.031666223967153934,0.06666666666666667,0.03333333333333333,0.5,85.29722222222223,68.09045465725795,4.774193548387097,2.404297228150114,0.12734364629224598,0.15252063772150154,0.1796875,0.17865418469303576,150.2387658045977,212.44620718182713,0.49999999999999994,0.05096318771300203,3.1037649574012276,0.631489133345286,0.6,0.14054567378526128
682,0.09126769799286462,0.06610200401211293,1.8839611170073405,0.34362667647628253,0.11494252873563218,0.7347222222222222,0.18384351944887,0.9784493292686188,0.05773672055427248,0.6742653415077609,,0.1111111111111111,5.897609576140525,0.01855132368002737,0.02059897994889665,0.9784493292686188,0.3564050097676674,0.25189362230713824,0.3213887083230055,1.2873907136882565,2.977370829433065,7.660852289614095,0.5902777777777778,0.1678520091692898,23.680512452466427,0.9655614567619725,0.056417232144405305,0.07121312778108106,,0.9080459770114943,,0.26436781609195403,,0.5,0.12191496227354263,42.65955020215544,82.8240797201813,2.942707518283315,42.64883836836519,82.81076992813367,8.7,7.450413256202527,1.3974545454545457,2.0313774692871025,2.82109168971473,0.33203047757746934,-0.1492353693490308,0.8025416952044545,19.0,4.842105263157895,1.3849652179642493,0.05263157894736843,0.07920160141540568,143.23809523809518,92.87882856260899,0.5,0.11164843913471806,0.8336301547647115,0.725,0.10774213487251004,0.8743296545454545,1.5073140154617153,44.84909090909091,85.64760498047163,42.76119226750261,82.78608414107875,42.685545454545455,82.60832073872902,40.51409090909091,79.04350951021158,0.041318756561229276,0.04668743988207504,0.6708333333333334,0.11491371188721657,18.0,1.6363636363636365,0.20689655172413793,2.5714285714285716,1.2724180205607036,2.0,0.8660254037844386,10,1,1,2,0.21818181818181817,1,87,6.0,9,6,0.6782093939033127,44.595784428206194,9.0,0.26315789473684204,0.0744811800946205,0.7333333333333334,0.16247295860262995,0.45463375075857737,0.586111111111111,0.12976183734336927,4.335,6.800523950402646,0.8336301547647115,0,0.9793483391722894,1.4899907469487514,,0.06618674899048489,-0.2226503871451661,0.5260370504559211,0.06666413765190408,0.1511859807052937,0.12643678160919541,0.034482758620689655,0.2727272727272727,42.78395197255574,82.84241467140869,4.0,1.7320508075688772,0.14991261494010782,0.15031871095047825,0.19654605263157895,0.1215971045471358,2.9773708294330645,6.297047856449279,0.09090909090909091,0.08142205969869239,3.272580841980337,0.5453662492414226,0.5513888888888889,0.11360058359265851
683,0.16108306428150815,0.0888490942613281,1.5841025324383577,0.0018015533792240977,0.11666666666666667,0.6499999999999999,0.18341748910243533,1.0,0.0,0.6268432005053827,,0.0,10.275760105086144,0.07493235441106995,0.040180486378960024,1.0,0.6086393932843003,0.15239385877867712,153.12988687113267,47.077943211019615,251.81083010492344,426.23639701617424,0.5333333333333333,0.17213259316477408,8.81667668416808,0.854194292775315,0.08118472827352474,0.03997752143010352,,0.85,,0.4,,0.5,0.0,63.51291751628622,4.99232073846073,32.30281016327286,60.32081374222694,4.703885459016479,8.571428571428571,57.021096572304494,20.442857142857147,2.7625363604588364,2.47068111121332,0.06331743722267401,0.2702055181473741,0.6429876131224431,15.0,4.8,1.65615734242165,0.06666666666666668,0.06546536707079771,118.97142857142856,81.57743642767151,0.5,0.04714045207910316,0.6472630012508351,0.7,0.1892154040658489,14.751869999999997,2.583229302423614,94.4857142857143,6.018424093683375,65.87499999999999,5.213805036915263,67.58571428571427,5.392024533644906,20.057142857142857,3.3315947847125424,0.11342142122503811,0.0630932285135389,0.7166666666666667,0.27273194908074616,14.0,2.0,0.23333333333333334,2.0,0.816496580927726,2.3333333333333335,1.2110601416389966,7,0,0,2,0.8095238095238095,1,60,4.0,7,6,0.6931471805599453,12.966519863080878,,0.3333333333333333,0.01178511301977579,0.4333333333333334,0.1791612832955233,0.3929323980198314,0.4833333333333333,0.09460770203292446,74.42857142857143,6.835133328549459,0.6472630012508351,0,15.791524932653683,1.6867124258006958,,0.10761005505898211,-0.6506956696852406,0.2244667043794658,0.002479540529275611,0.003918386114923209,0.11666666666666667,0.08333333333333333,0.7142857142857143,67.40198412698412,5.539194592562525,4.0,1.889822365046136,0.13307448978907063,0.128632303412656,0.20729166666666668,0.15128456966705245,251.81083010492333,52.54121039052646,0.14285714285714285,0.14048237025691407,2.138535928402145,0.6070676019801686,0.6333333333333333,0.2194268628681278
685,0.3939427973645589,0.43282980559449347,2.820763631426055,1.7476867194388739,0.06666666666666667,,,0.9824567505740445,0.01716450915002221,0.761331672627715,0.10691041841190646,1.0,4.003569234585559,0.20957219036881636,0.14185791111452198,2.281193931169619,0.06335483068091204,0.04410019732520448,76088.81105733682,322145.5460729269,31665740447731.44,138027762584049.52,,,2.375434156001989,0.8694176371741406,0.07426075348261003,,,0.7155988455988457,0.569080767596064,0.05356643356643357,0.08694369969037592,0.19999999999999998,0.05270462766947299,85663.46829443515,373398.4014486434,19170625.000000007,9083.887304361459,39595.74677422369,15.0,23149503.39285837,432986.84210526315,1887345.888619644,4.14163040496609,1.0822653600800234,14.481342773404767,7.7683837874719615,16.0,4.8125,1.682012683265696,0.0625,0.0528800179301813,133.2761904761905,103.37199867640778,0.2,0.05229125165837972,6.978489641313206,,,195313.04210526316,851349.8128923465,5749685.157894737,25062292.20153992,613952.6842105262,2676157.4644281715,138263.15789473685,602675.1328779658,1210.5263157894738,5276.56187902292,0.9603271576295838,0.6654213593588508,,,15.0,0.7894736842105263,0.5,2.142857142857143,0.6900655593423541,2.5,3.6742346141747673,2,0,1,5,0.005847953216374269,4,30,0.0,1,19,1.5812031417006798,1.9372944511833503,1.0,0.09523809523809523,0.10180903380879008,,,2.352793175679483,,,5748474.631578947,25057015.63966089,3.30312902332982,5,1290975.784253777,5627231.989135186,,-0.047028836344311785,3.878555348433373,0.965114163584531,0.01149425287356322,0.016255328303139027,0.6333333333333333,0.03333333333333333,0.05263157894736842,170830.40935672517,744632.49086965,4.0,1.9321835661585918,0.13843728271916475,0.11177437219088665,0.208984375,0.14176333252261203,31665740447731.45,138027762584049.55,0.05263157894736842,0.16419220343049118,2.318809238905372,0.022646200355891506,,
694,0.3536674071506294,0.2904992910113476,1.9979505390215517,0.0019720000690068287,0.08888888888888889,0.31111111111111117,0.04684855792842044,0.9780447505677914,0.012569584784175358,0.5539573033188391,0.3921351188048132,0.0,313.5230100128683,0.5905991772449584,0.2243496618348407,3.1003285073542526,0.6903175515112229,0.38508577504077995,1019.4612198034953,3082.505425270009,4083.370166415315,11038.446472320464,0.9444444444444444,0.09442628728875527,2.407552853791849,0.15452132814251957,0.27836460168752325,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.03557291243018249,133.97614826637016,191.30650804919281,528.4131953724999,125.09658769511711,186.05980580553307,11.25,263.45933985246063,68.09916875,91.01564063257278,3.810528082789981,0.4409175759939017,-0.7472452188164428,0.7834850583695036,9.0,3.4444444444444446,1.0137937550497031,0.1111111111111111,0.03557291243018249,32.13333333333333,15.176297308632302,0.1111111111111111,0.0,20247829.129163455,0.8666666666666668,0.11475506210984938,46.22884867124999,62.43175475755631,223.3657375,307.1057773405906,141.9932675,197.37284892212082,147.90586875,208.79097596197727,77.3055875,128.63886436172987,1.2877509635858233,0.44091739260457324,0.9111111111111111,0.08764562641629062,8.0,1.0,0.08888888888888889,1.6,0.8944271909999159,2.6666666666666665,1.5275252316519465,8,0,0,9,0.75,8,90,0.0,8,1,2.1489839636822237,0.5515038198520412,,0.25,0.013534915834049612,0.9555555555555555,0.07768954430890013,3.531339211002697,0.31111111111111117,0.04684855792842044,146.06015,199.6293604673564,20247815.358272236,9,39.8475827865624,53.4045510364947,,0.4646946215907874,0.16997324245396178,0.38961095285134656,0.003808351569880233,0.004132192278867174,0.08888888888888889,0.011111111111111112,0.125,141.1610726851852,196.00201599096798,2.7058823529411766,1.3585242858683528,0.1837967186822977,0.16377923537740077,0.3263888888888889,0.11493789838913496,4083.3701664153155,6342.94764760157,0.125,0.19535943467488057,0.7375654368029042,3.5225271331030337e-10,0.11111111111111112,0.07407407407407407
713,0.29395584149431897,0.024737314008989493,1.5682734124061355,0.0037861071619777194,0.06666666666666667,0.7,0.2459549291242073,0.9967916319816367,0.008849557522123908,0.6233981034181922,,0.0,11.64448479041111,0.20183522533908688,0.011485469496599317,0.9967916319816367,0.6882392919880315,,2.9517241379310337,,4.321839080459771,4.241961770428666,0.4666666666666666,0.3220305943597654,3.2685769921270227,0.6962741480966698,0.11463627854750075,0.29166666666666663,,0.6666666666666666,,0.6333333333333333,,0.5,0.04714045207910316,4.719338374224266,6.6741523342557505,3.1401736209798905,4.578353667468172,6.474769849874089,15.0,4.176797665940011,3.1875,0.2651650429449553,2.260103088655172,0.003786107035250533,-0.7469192059605732,0.1305860436358208,14.0,4.857142857142857,2.1070264449124596,0.07142857142857142,0.06386034824634203,149.92380952380952,153.70581037044806,0.5,0.10101525445522107,0.6356578524117539,0.7666666666666666,0.16101529717988267,2.59455,0.5241782568935875,11.0,4.242640687119285,6.466666666666667,4.572623851673007,6.5,4.949747468305833,2.5,3.5355339059327378,0.3049619557326002,0.007572214197228253,0.8,0.17213259316477408,13.0,6.5,0.43333333333333335,1.625,0.7440238091428449,6.5,2.1213203435596424,2,0,0,2,1.0,1,30,2.0,2,0,0.6909233093138181,4.142521494652417,,0.3333333333333333,0.055777335102271716,0.6333333333333333,0.29186501192363773,0.38862519534539913,0.6666666666666667,0.15713484026367724,8.5,0.7071067811865476,0.6356578524117539,1,2.074927000082752,0.18175271545350064,,0.2239578383266433,0.08772450287187346,0.3519616795951547,0.04310344827586207,0.012191496227354267,0.06666666666666667,0.06666666666666667,1.0,6.472222222222222,4.674761497844398,4.074074074074074,2.2689530951846817,0.1316394397333616,0.13700875032139523,0.22377232142857142,0.16036080226580013,4.32183908045977,0.7542472332656515,0.5,0.3763408171189871,1.338856657182276,0.6113748046546009,0.7666666666666666,0.16101529717988267
